vrai_code;Pays;Lib;ExioCode;PaysLib;D01T02;D03;D05T06;D07T08;D09;D10T12;D13T15;D16;D17T18;D19;D20;D21;D22;D23;D24;D25;D26;D27;D28;D29;D30;D31T33;D35;D36T39;D41T43;D45T47;D49;D50;D51;D52;D53;D55T56;D58T60;D61;D62T63;D64T66;D68;D69T75;D77T82;D84;D85;D86T88;D90T93;D94T96;D97T98
i26.b;DE;Manufacture of ceramic goods;i26.b;DE.Manufacture of ceramic goods;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i26.c;DE;Manufacture of bricks, tiles and construction products, in baked clay;i26.c;DE.Manufacture of bricks, tiles and construction products, in baked clay;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i26.d;DE;Manufacture of cement, lime and plaster;i26.d;DE.Manufacture of cement, lime and plaster;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i26.d.w;DE;Re-processing of ash into clinker;i26.d.w;DE.Re-processing of ash into clinker;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i26.e;DE;Manufacture of other non-metallic mineral products n.e.c.;i26.e;DE.Manufacture of other non-metallic mineral products n.e.c.;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i27.a;DE;Manufacture of basic iron and steel and of ferro-alloys and first products thereof;i27.a;DE.Manufacture of basic iron and steel and of ferro-alloys and first products thereof;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i27.a.w;DE;Re-processing of secondary steel into new steel;i27.a.w;DE.Re-processing of secondary steel into new steel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i27.41;DE;Precious metals production;i27.41;DE.Precious metals production;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i27.41.w;DE;Re-processing of secondary preciuos metals into new preciuos metals;i27.41.w;DE.Re-processing of secondary preciuos metals into new preciuos metals;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i27.42;DE;Aluminium production;i27.42;DE.Aluminium production;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i27.42.w;DE;Re-processing of secondary aluminium into new aluminium;i27.42.w;DE.Re-processing of secondary aluminium into new aluminium;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i27.43;DE;Lead, zinc and tin production;i27.43;DE.Lead, zinc and tin production;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i27.43.w;DE;Re-processing of secondary lead into new lead, zinc and tin;i27.43.w;DE.Re-processing of secondary lead into new lead, zinc and tin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i27.44;DE;Copper production;i27.44;DE.Copper production;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i27.44.w;DE;Re-processing of secondary copper into new copper;i27.44.w;DE.Re-processing of secondary copper into new copper;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i27.45;DE;Other non-ferrous metal production;i27.45;DE.Other non-ferrous metal production;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i27.45.w;DE;Re-processing of secondary other non-ferrous metals into new other non-ferrous metals;i27.45.w;DE.Re-processing of secondary other non-ferrous metals into new other non-ferrous metals;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i27.5;DE;Casting of metals;i27.5;DE.Casting of metals;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i28;DE;Manufacture of fabricated metal products, except machinery and equipment (28);i28;DE.Manufacture of fabricated metal products, except machinery and equipment (28);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i29;DE;Manufacture of machinery and equipment n.e.c. (29);i29;DE.Manufacture of machinery and equipment n.e.c. (29);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i30;DE;Manufacture of office machinery and computers (30);i30;DE.Manufacture of office machinery and computers (30);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
i31;DE;Manufacture of electrical machinery and apparatus n.e.c. (31);i31;DE.Manufacture of electrical machinery and apparatus n.e.c. (31);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
i32;DE;Manufacture of radio, television and communication equipment and apparatus (32);i32;DE.Manufacture of radio, television and communication equipment and apparatus (32);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
i33;DE;Manufacture of medical, precision and optical instruments, watches and clocks (33);i33;DE.Manufacture of medical, precision and optical instruments, watches and clocks (33);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
i34;DE;Manufacture of motor vehicles, trailers and semi-trailers (34);i34;DE.Manufacture of motor vehicles, trailers and semi-trailers (34);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i35;DE;Manufacture of other transport equipment (35);i35;DE.Manufacture of other transport equipment (35);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i36;DE;"Manufacture of furniture; manufacturing n.e.c. (36)";i36;"DE.Manufacture of furniture; manufacturing n.e.c. (36)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
i37;DE;Recycling of waste and scrap;i37;DE.Recycling of waste and scrap;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i37.w.1;DE;Recycling of bottles by direct reuse;i37.w.1;DE.Recycling of bottles by direct reuse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.11.a;DE;Production of electricity by coal;i40.11.a;DE.Production of electricity by coal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.11.b;DE;Production of electricity by gas;i40.11.b;DE.Production of electricity by gas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.11.c;DE;Production of electricity by nuclear;i40.11.c;DE.Production of electricity by nuclear;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.11.d;DE;Production of electricity by hydro;i40.11.d;DE.Production of electricity by hydro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.11.e;DE;Production of electricity by wind;i40.11.e;DE.Production of electricity by wind;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.11.f;DE;Production of electricity by petroleum and other oil derivatives;i40.11.f;DE.Production of electricity by petroleum and other oil derivatives;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.11.g;DE;Production of electricity by biomass and waste;i40.11.g;DE.Production of electricity by biomass and waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.11.h;DE;Production of electricity by solar photovoltaic;i40.11.h;DE.Production of electricity by solar photovoltaic;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.11.i;DE;Production of electricity by solar thermal;i40.11.i;DE.Production of electricity by solar thermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.11.j;DE;Production of electricity by tide, wave, ocean;i40.11.j;DE.Production of electricity by tide, wave, ocean;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.11.k;DE;Production of electricity by Geothermal;i40.11.k;DE.Production of electricity by Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.11.l;DE;Production of electricity nec;i40.11.l;DE.Production of electricity nec;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.12;DE;Transmission of electricity;i40.12;DE.Transmission of electricity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.13;DE;Distribution and trade of electricity;i40.13;DE.Distribution and trade of electricity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.2;DE;"Manufacture of gas; distribution of gaseous fuels through mains";i40.2;"DE.Manufacture of gas; distribution of gaseous fuels through mains";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.3;DE;Steam and hot water supply;i40.3;DE.Steam and hot water supply;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i41;DE;Collection, purification and distribution of water (41);i41;DE.Collection, purification and distribution of water (41);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i45;DE;Construction (45);i45;DE.Construction (45);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i45.w;DE;Re-processing of secondary construction material into aggregates;i45.w;DE.Re-processing of secondary construction material into aggregates;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i50.a;DE;Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries;i50.a;DE.Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i50.b;DE;Retail sale of automotive fuel;i50.b;DE.Retail sale of automotive fuel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i51;DE;Wholesale trade and commission trade, except of motor vehicles and motorcycles (51);i51;DE.Wholesale trade and commission trade, except of motor vehicles and motorcycles (51);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i52;DE;"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)";i52;"DE.Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i55;DE;Hotels and restaurants (55);i55;DE.Hotels and restaurants (55);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
i60.1;DE;Transport via railways;i60.1;DE.Transport via railways;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i60.2;DE;Other land transport;i60.2;DE.Other land transport;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i60.3;DE;Transport via pipelines;i60.3;DE.Transport via pipelines;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i61.1;DE;Sea and coastal water transport;i61.1;DE.Sea and coastal water transport;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i61.2;DE;Inland water transport;i61.2;DE.Inland water transport;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i62;DE;Air transport (62);i62;DE.Air transport (62);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i63;DE;"Supporting and auxiliary transport activities; activities of travel agencies (63)";i63;"DE.Supporting and auxiliary transport activities; activities of travel agencies (63)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
i64;DE;Post and telecommunications (64);i64;DE.Post and telecommunications (64);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
